id,order_id,payment_method,amount
211438,25667,gift_card,7297
211439,49781,coupon,6650
211440,18873,gift_card,3029
211441,35065,coupon,9006
211442,73382,credit_card,1702
211443,2745,coupon,1844
211444,91292,bank_transfer,750
211445,31638,coupon,6344
211446,5464,bank_transfer,4808
211447,41633,gift_card,5492
211448,7320,coupon,7140
211449,21469,bank_transfer,8451
211450,18408,bank_transfer,4240
211451,40199,gift_card,8554
211452,36534,credit_card,905
211453,41427,coupon,5676
211454,64923,credit_card,5561
211455,87005,gift_card,1461
211456,73351,coupon,5395
211457,77210,bank_transfer,7946
211458,29578,gift_card,6272
211459,1,coupon,9940
211460,90653,bank_transfer,6106
211461,71555,gift_card,2585
211462,51807,gift_card,701
211463,11695,bank_transfer,7948
211464,6738,gift_card,5128
211465,396,credit_card,9646
211466,61204,coupon,4500
211467,45700,coupon,7071
211468,65971,gift_card,1195
211469,53850,coupon,2131
211470,22136,bank_transfer,2107
211471,78846,coupon,8222
211472,36755,coupon,4499
211473,98518,coupon,1607
211474,44416,coupon,2549
211475,35897,coupon,6850
211476,24768,credit_card,5316
211477,50874,credit_card,1977
211478,98302,gift_card,9546
211479,60093,bank_transfer,8777
211480,41703,gift_card,2895
211481,73602,credit_card,6615
211482,47325,gift_card,9236
211483,14622,bank_transfer,5464
211484,52058,credit_card,1386
211485,40874,gift_card,6558
211486,68596,gift_card,3846
211487,92442,bank_transfer,3823
211488,89676,coupon,4459
211489,86464,credit_card,53
211490,70952,coupon,9425
211491,77816,gift_card,3084
211492,88549,gift_card,7024
211493,23054,gift_card,1285
211494,3136,bank_transfer,5147
211495,76718,credit_card,3075
211496,85911,bank_transfer,3304
211497,74472,coupon,5645
211498,9819,gift_card,4153
211499,30590,gift_card,204
211500,86330,gift_card,575
211501,19566,bank_transfer,2984
211502,36137,bank_transfer,1763
211503,90421,gift_card,9380
211504,56674,credit_card,2
211505,27735,bank_transfer,469
211506,60251,coupon,2397
211507,80106,coupon,4487
211508,49010,bank_transfer,3336
211509,43292,credit_card,7763
211510,91893,coupon,9286
211511,39228,coupon,908
211512,52152,credit_card,2249
211513,12674,bank_transfer,3669
211514,24782,gift_card,7079
211515,92826,credit_card,7613
211516,80757,gift_card,7992
211517,36659,bank_transfer,675
211518,40637,bank_transfer,611
211519,47992,bank_transfer,3786
211520,30541,bank_transfer,1503
211521,36610,credit_card,2551
211522,66888,gift_card,9092
211523,97710,coupon,2164
211524,85946,coupon,3023
211525,72789,bank_transfer,5581
211526,54434,bank_transfer,968
211527,94606,coupon,7354
211528,61989,credit_card,1286
211529,35387,coupon,3700
211530,75385,coupon,5718
211531,1862,gift_card,7798
211532,57139,bank_transfer,1133
211533,27932,bank_transfer,4958
211534,80134,credit_card,8412
211535,40775,coupon,9225
211536,82762,bank_transfer,6488
211537,2705,credit_card,8429
211538,53739,coupon,9019
211539,30592,credit_card,86
211540,55318,coupon,4825
211541,44427,coupon,8954
211542,91678,coupon,9671
211543,80132,gift_card,5403
211544,72365,coupon,3494
211545,65435,gift_card,1675
211546,48036,gift_card,4773
211547,46810,gift_card,4298
211548,39418,credit_card,6620
211549,74438,coupon,3676
211550,90476,coupon,3787
211551,89377,credit_card,1286
211552,65220,credit_card,9563
211553,32111,bank_transfer,458
211554,94015,gift_card,3697
211555,72713,bank_transfer,6528
211556,70326,gift_card,5882
211557,13717,gift_card,8381
211558,27715,credit_card,44
211559,74694,bank_transfer,1787
211560,81747,coupon,9067
211561,57998,coupon,5336
211562,19732,bank_transfer,5638
211563,3053,bank_transfer,1852
211564,80664,bank_transfer,222
211565,79206,coupon,7895
211566,9471,credit_card,387
211567,75933,coupon,7602
211568,61243,coupon,5479
211569,41771,gift_card,3251
211570,38177,bank_transfer,3343
211571,45735,bank_transfer,3404
211572,93707,credit_card,744
211573,66444,coupon,4198
211574,26358,bank_transfer,805
211575,74324,gift_card,6079
211576,94656,credit_card,9235
211577,53016,bank_transfer,7137
211578,63200,credit_card,5215
211579,36890,gift_card,2428
211580,16193,credit_card,873
211581,73603,credit_card,7411
211582,43690,coupon,5615
211583,97157,credit_card,5156
211584,13463,bank_transfer,5873
211585,90078,gift_card,2948
211586,64571,gift_card,7252
211587,11557,credit_card,8933
211588,78113,coupon,8619
211589,41902,gift_card,9459
211590,3941,gift_card,1205
211591,75039,coupon,4619
211592,43071,credit_card,7981
211593,1892,coupon,4971
211594,81539,credit_card,2919
211595,14675,bank_transfer,669
211596,68546,bank_transfer,1701
211597,88318,bank_transfer,8109
211598,12809,credit_card,4080
211599,33686,coupon,2502
211600,86746,gift_card,594
211601,17842,credit_card,2073
211602,42340,gift_card,7127
211603,57168,credit_card,7216
211604,25313,bank_transfer,6004
211605,86115,coupon,9427
211606,80470,coupon,2065
211607,54535,credit_card,4883
211608,81609,gift_card,6558
211609,47758,credit_card,5926
211610,53842,coupon,9554
211611,70,gift_card,2246
211612,37655,coupon,5167
211613,10778,bank_transfer,6652
211614,81518,coupon,232
211615,75333,bank_transfer,3744
211616,30003,coupon,7664
211617,37962,credit_card,505
211618,23829,bank_transfer,9940
211619,54054,gift_card,1278
211620,5699,coupon,1664
211621,18661,credit_card,7728
211622,81494,bank_transfer,7917
211623,71115,coupon,4039
211624,29278,credit_card,1478
211625,22833,bank_transfer,6623
211626,63035,credit_card,2352
211627,8601,coupon,1473
211628,17081,bank_transfer,9751
211629,61465,bank_transfer,8105
211630,81935,credit_card,6531
211631,95360,gift_card,9506
211632,57805,gift_card,5825
211633,59472,coupon,8167
211634,76889,gift_card,4358
211635,59794,gift_card,5618
211636,10827,credit_card,4224
211637,77968,bank_transfer,1388
211638,30410,bank_transfer,5211
211639,1931,gift_card,1466
211640,81647,credit_card,8539
211641,21296,bank_transfer,7565
211642,57180,bank_transfer,6101
211643,79511,gift_card,2755
211644,58078,coupon,6393
211645,34560,coupon,5561
211646,29156,coupon,6551
211647,54355,bank_transfer,6412
211648,19375,credit_card,9479
211649,52442,bank_transfer,4782
211650,153,credit_card,4588
211651,84923,credit_card,8776
211652,46525,gift_card,7866
211653,29618,bank_transfer,8492
211654,10458,coupon,3853
211655,17186,gift_card,8259
211656,74063,credit_card,4744
211657,7546,coupon,1968
211658,19864,gift_card,6134
211659,60599,coupon,5261
211660,10931,bank_transfer,7699
211661,58917,gift_card,1181
211662,33430,bank_transfer,7057
211663,86959,coupon,1427
211664,23532,bank_transfer,9525
211665,69081,credit_card,2321
211666,60586,credit_card,3358
211667,97997,bank_transfer,8241
211668,99423,coupon,9675
211669,95976,coupon,1154
211670,71615,bank_transfer,5867
211671,5228,coupon,2078
211672,35073,credit_card,7783
211673,19418,bank_transfer,1613
211674,71819,coupon,460
211675,34836,gift_card,7144
211676,48070,gift_card,1619
211677,16036,bank_transfer,8888
211678,65184,coupon,8717
211679,68421,gift_card,2992
211680,88390,bank_transfer,8846
211681,60693,bank_transfer,8920
211682,330,gift_card,2275
211683,35910,bank_transfer,6216
211684,28530,gift_card,8346
211685,33498,coupon,9953
211686,72790,gift_card,3060
211687,96205,coupon,4167
211688,13956,credit_card,7525
211689,29893,gift_card,767
211690,26888,gift_card,269
211691,71069,credit_card,8927
211692,46635,coupon,6319
211693,71255,bank_transfer,8086
211694,29916,bank_transfer,1748
211695,58264,credit_card,9866
211696,68441,credit_card,9265
211697,80655,credit_card,2410
211698,49055,bank_transfer,8061
211699,97674,coupon,2841
211700,31134,credit_card,5358
211701,26966,bank_transfer,8216
211702,99625,gift_card,7544
211703,30158,bank_transfer,2930
211704,89307,credit_card,2572
211705,74643,gift_card,5263
211706,30145,credit_card,1993
211707,1756,gift_card,5188
211708,69587,bank_transfer,3000
211709,42744,credit_card,6056
211710,52132,coupon,6273
211711,16460,coupon,4361
211712,82457,credit_card,6772
211713,2408,bank_transfer,5469
211714,73262,bank_transfer,1832
211715,96685,credit_card,8046
211716,5758,credit_card,3553
211717,8408,gift_card,3737
211718,52031,credit_card,4525
211719,72442,coupon,4552
211720,96345,gift_card,1854
211721,29431,credit_card,1887
211722,13979,gift_card,4417
211723,9664,bank_transfer,8631
211724,51878,gift_card,8618
211725,19885,coupon,865
211726,34652,credit_card,9126
211727,71991,gift_card,7635
211728,94627,coupon,4103
211729,5541,coupon,3928
211730,37194,bank_transfer,1429
211731,19392,bank_transfer,3158
211732,45139,bank_transfer,8477
211733,88307,credit_card,2044
211734,86453,gift_card,8094
211735,71523,gift_card,3466
211736,97613,gift_card,2316
211737,92635,bank_transfer,3836
211738,6658,bank_transfer,8541
211739,48906,bank_transfer,7146
211740,5488,bank_transfer,9358
211741,42119,coupon,4029
211742,48562,gift_card,1537
211743,78414,gift_card,4953
211744,3035,coupon,9108
211745,66304,bank_transfer,6367
211746,76696,gift_card,5103
211747,12060,bank_transfer,2813
211748,80682,credit_card,2685
211749,71674,credit_card,6296
211750,32145,coupon,4546
211751,631,credit_card,9738
211752,58748,bank_transfer,2214
211753,72467,gift_card,2967
211754,10625,bank_transfer,6995
211755,28886,coupon,7064
211756,87011,coupon,1239
211757,4684,bank_transfer,4395
211758,32609,credit_card,5718
211759,13173,gift_card,9572
211760,98379,credit_card,5533
211761,36566,bank_transfer,6213
211762,80236,credit_card,1121
211763,55579,bank_transfer,6008
211764,82407,credit_card,4060
211765,41750,credit_card,7075
211766,4543,coupon,5683
211767,76275,bank_transfer,3571
211768,39524,gift_card,8905
211769,39207,credit_card,8518
211770,73279,coupon,3628
211771,16759,coupon,7920
211772,25498,credit_card,8560
211773,89120,gift_card,7623
211774,4215,gift_card,3106
211775,99480,coupon,4513
211776,406,credit_card,3866
211777,68324,gift_card,2002
211778,40587,coupon,1897
211779,17523,credit_card,7511
211780,70314,credit_card,2159
211781,15851,gift_card,5320
211782,25585,gift_card,6023
211783,45111,credit_card,3760
211784,44089,coupon,771
211785,33102,credit_card,303
211786,23385,credit_card,5034
211787,91742,gift_card,614
211788,77914,gift_card,6686
211789,72528,gift_card,5004
211790,10060,gift_card,6363
211791,84061,gift_card,3509
211792,70337,gift_card,2960
211793,96822,coupon,9662
211794,60509,coupon,2524
211795,61954,bank_transfer,3135
211796,32340,credit_card,2752
211797,41633,coupon,3548
211798,65136,coupon,1709
211799,10562,coupon,7263
211800,26086,coupon,896
211801,80229,bank_transfer,6299
211802,48814,coupon,5370
211803,63213,coupon,21
211804,16050,gift_card,9786
211805,87388,bank_transfer,8924
211806,19661,gift_card,3226
211807,47115,credit_card,5940
211808,46229,credit_card,9081
211809,72373,coupon,5533
211810,78168,bank_transfer,4072
211811,42160,bank_transfer,7792
211812,69128,coupon,8439
211813,99509,bank_transfer,7577
211814,25425,coupon,398
211815,49431,coupon,5764
211816,14674,coupon,5809
211817,8313,gift_card,9067
211818,21198,credit_card,1294
211819,93221,gift_card,9141
211820,4113,coupon,2117
211821,17160,coupon,5514
211822,34951,bank_transfer,6322
211823,64599,coupon,3026
211824,51609,bank_transfer,8872
211825,7946,bank_transfer,5617
211826,83900,gift_card,2414
211827,33375,coupon,5730
211828,61663,credit_card,9747
211829,41511,coupon,469
211830,55573,gift_card,246
211831,28422,coupon,8644
211832,66104,coupon,3378
211833,72702,credit_card,2444
211834,65738,gift_card,9513
211835,69950,coupon,975
211836,6327,credit_card,6879
211837,46269,credit_card,5775
211838,66631,credit_card,5293
211839,29809,gift_card,3326
211840,9568,bank_transfer,6419
211841,67147,bank_transfer,9781
211842,51852,gift_card,3039
211843,42536,coupon,3055
211844,65269,credit_card,1223
211845,71749,gift_card,5518
211846,38619,bank_transfer,7759
211847,13135,gift_card,430
211848,48061,coupon,6787
211849,91881,coupon,871
211850,1659,gift_card,4912
211851,82185,coupon,4099
211852,43188,credit_card,318
211853,98047,bank_transfer,7994
211854,7574,bank_transfer,6081
211855,772,gift_card,9174
211856,29884,gift_card,6186
211857,12140,gift_card,4553
211858,78431,gift_card,9686
211859,37921,coupon,738
211860,1982,credit_card,6274
211861,29967,credit_card,9386
211862,91190,coupon,4610
211863,54698,bank_transfer,2207
211864,17811,gift_card,4768
211865,15319,gift_card,4899
211866,60111,credit_card,5795
211867,92074,credit_card,6081
211868,61954,bank_transfer,6291
211869,47077,credit_card,7715
211870,13583,credit_card,9707
211871,19080,coupon,139
211872,40302,credit_card,6459
211873,94879,gift_card,8067
211874,67085,bank_transfer,7482
211875,11874,gift_card,4673
211876,80420,gift_card,9671
211877,2104,credit_card,1661
211878,19305,coupon,6375
211879,45317,bank_transfer,6576
211880,63751,bank_transfer,2106
211881,91517,bank_transfer,2249
211882,77207,gift_card,3539
211883,10970,credit_card,7623
211884,70692,bank_transfer,1101
211885,97175,credit_card,4630
211886,71861,bank_transfer,4614
211887,33319,credit_card,2610
211888,62437,credit_card,2679
211889,12796,coupon,179
211890,99530,credit_card,458
211891,57067,credit_card,4038
211892,26814,credit_card,1651
211893,76705,credit_card,7742
211894,42590,gift_card,9735
211895,47657,credit_card,7842
211896,2585,credit_card,7693
211897,38783,coupon,5127
211898,45345,bank_transfer,6043
211899,80526,coupon,4255
211900,48529,credit_card,1322
211901,83146,coupon,9025
211902,19118,bank_transfer,9265
211903,25409,coupon,7058
211904,99332,bank_transfer,8676
211905,33938,coupon,261
211906,34890,gift_card,2355
211907,43690,gift_card,4589
211908,1409,coupon,4669
211909,78145,coupon,276
211910,37203,coupon,9622
211911,94494,credit_card,5477
211912,91773,coupon,2153
211913,97143,bank_transfer,6126
211914,24727,gift_card,6558
211915,65588,bank_transfer,8142
211916,52493,coupon,3246
211917,32165,bank_transfer,2842
211918,21078,credit_card,9521
211919,15995,bank_transfer,2326
211920,10051,bank_transfer,1038
211921,57131,gift_card,3071
211922,29096,gift_card,7291
211923,59837,bank_transfer,3460
211924,51302,gift_card,1081
211925,71301,coupon,3082
211926,79835,gift_card,3419
211927,38528,bank_transfer,7735
211928,36072,credit_card,2222
211929,24920,bank_transfer,5021
211930,24075,gift_card,8479
211931,18886,credit_card,829
211932,91087,coupon,2380
211933,66548,gift_card,856
211934,50426,coupon,8690
211935,97479,bank_transfer,3027
211936,56875,gift_card,5603
211937,6115,bank_transfer,6578
211938,7198,bank_transfer,534
211939,94970,gift_card,256
211940,51466,coupon,6657
211941,20119,gift_card,5665
211942,89486,bank_transfer,3828
211943,98231,credit_card,551
211944,99546,credit_card,7199
211945,92205,bank_transfer,4958
211946,79299,credit_card,3917
211947,78503,credit_card,9830
211948,48961,gift_card,7090
211949,49899,coupon,310
211950,69994,credit_card,4708
211951,55028,coupon,2343
211952,48928,coupon,8446
211953,26055,credit_card,870
211954,27853,gift_card,107
211955,46526,credit_card,3311
211956,1529,bank_transfer,9398
211957,11040,credit_card,2352
211958,15414,coupon,1489
211959,87046,credit_card,446
211960,80716,credit_card,4172
211961,32540,gift_card,4571
211962,11262,bank_transfer,1430
211963,43306,bank_transfer,8934
211964,47048,credit_card,728
211965,3882,gift_card,8851
211966,65766,coupon,9506
211967,41559,coupon,2356
211968,70003,coupon,2236
211969,81906,coupon,9338
211970,89091,credit_card,1166
211971,56195,bank_transfer,8406
211972,40310,gift_card,6213
211973,12309,credit_card,4414
211974,76346,gift_card,1165
